alyssasketches, "nvm, Alex knows more than me lmao", 12/31/2025 12:35 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "I HAD TO YELL from upstairs LUL", 12/31/2025 12:36 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "Good start everyone, good start", 12/31/2025 12:36 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "you got Dark souls joyyyyy", 12/31/2025 12:36 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "also, you may want to flip your cam", 12/31/2025 12:36 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "nah, third channel is separate! so Alex can keep all of his own stuff and his own name", 12/31/2025 12:37 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "3rd channel so we can snipe founder's badges", 12/31/2025 12:37 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "I have been jokingly calling it the Sketchy Empire", 12/31/2025 12:38 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "we bow to our overlords", 12/31/2025 12:38 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "That might be the LLC name is Sketchy LLC is taken LUL", 12/31/2025 12:38 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "Kestrel, I was like D:", 12/31/2025 12:39 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "stab, dodge, stab, regret life choices - pretty much basic dark souls play", 12/31/2025 12:39 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "sorry, IF Sketchy LLC is taken", 12/31/2025 12:40 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "we got great IT support here, hell yeah Wriq", 12/31/2025 12:41 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "Piss man and Dirty dirt boy", 12/31/2025 12:42 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "the crime fighting duo we all needed", 12/31/2025 12:42 PM, Just Chatting, https://static-cdn.jtvnw.net/ttv-boxart/509658-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "ty Dim! and hello!", 12/31/2025 12:44 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "ill ping you sure", 12/31/2025 12:44 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
